PIENTEOLLISUUSTIE,SM?INDUSTRIV?GEN,14,14,9,9,964
YRITT?J?NTIE,F?RETAGARV?GEN,2,12,1,11,965
PIENTEOLLISUUSTIE,SM?INDUSTRIV?GEN,10,12,5,7,964
VARASTOTIE,,0,0,0,0,965
VARASTOTIE,,0,0,0,0,965
MANSIKKASUONTIE,SMULTRONK?RRSV?GEN,0,0,0,0,965
HELSINGINTIE,HELSINGFORSV?GEN,242,268,241,267,920
SUOPURSUNTIE,GETPORSV?GEN,2,14,0,0,965
MANSIKKASUONTIE,SMULTRONK?RRSV?GEN,10,20,7,19,965
MANSIKKASUONTIE,SMULTRONK?RRSV?GEN,2,8,1,5,965
SUO-ORVOKINTIE,K?RRVIOLSV?GEN,0,0,0,0,965
NIITTYVILLANTIE,?NGSULLSV?GEN,0,0,1,5,965
YL?-HAIKKOONTIE,?VRE HAIKOV?GEN,2,28,1,27,940
HAIKKOONTIE,HAIKOV?GEN,88,92,87,91,930
KNAAPAKSENTIE,KNAPASV?GEN,0,0,0,0,965
HAMARINTIE,HAMMARSV?GEN,0,0,0,0,963
KARJAPOLKU,BOSKAPSSTIGEN,0,0,0,0,965
KNAAPAKSENTIE,KNAPASV?GEN,2,16,1,11,965
KESANTOTIE,TR?DESV?GEN,2,10,0,0,965
KNAAPAKSENTIE,KNAPASV?GEN,18,22,13,15,965
ISONIITYNTIE,STOR?NGSV?GEN,2,10,0,0,965
KNAAPAKSENTIE,KNAPASV?GEN,0,0,0,0,965
KUHILASTIE,SKYLV?GEN,2,6,1,3,965
KNAAPAKSENTIE,KNAPASV?GEN,0,0,0,0,965
MANEESITIE,MANEGEV?GEN,2,2,1,1,965
KNAAPAKSENTIE,KNAPASV?GEN,0,0,0,0,965
MANEESITIE,MANEGEV?GEN,4,8,3,9,965
MANEESIPOLKU,MANEGESTIGEN,0,0,0,0,965
SATOTIE,SK?RDEV?GEN,2,12,1,7,965
KNAAPAKSENTIE,KNAPASV?GEN,0,0,0,0,965
TOLKKISTENTIE,TOLKISV?GEN,250,324,249,323,930
N?SI?NTIE,TIBASTV?GEN,2,24,1,9,965
N?SI?NTIE,TIBASTV?GEN,26,26,11,15,965
KATAJATIE,ENV?GEN,2,4,1,5,965
KATAJATIE,ENV?GEN,6,14,7,21,965
M?NTYM?ENTIE,,0,0,0,0,965
HERNEKUJA,?RTGR?ND,0,0,1,1,970
PERTTELINTIE,BERTILSV?GEN,0,0,0,0,964
EEMELINTIE,EMILSV?GEN,2,6,0,0,965
PERTTELINTIE,BERTILSV?GEN,0,0,0,0,964
HEIN?TIE,H?V?GEN,2,22,1,13,965
PERTTELINTIE,BERTILSV?GEN,0,0,0,0,964
HEIN?TIE,H?V?GEN,0,0,17,17,970
HEIN?TIE,H?V?GEN,0,0,15,15,970
PERTTELINTIE,BERTILSV?GEN,0,0,0,0,964
PERTTELINTIE,BERTILSV?GEN,0,0,0,0,964
M?NTYM?ENTIE,,0,0,0,0,965
TRAPPAKSENTIE,TRAPPASV?GEN,0,0,0,0,963
TRAPPAKSENTIE,TRAPPASV?GEN,0,0,0,0,963
RYPSITIE,RYPSV?GEN,0,0,0,0,965
RYPSITIE,RYPSV?GEN,0,0,0,0,970
RAPSIKUJA,RAPSGR?ND,0,0,0,0,965
RYPSIKUJA,RYPSGR?ND,2,2,1,5,965
PERTTELINTIE,BERTILSV?GEN,0,0,0,0,964
VEHN?TIE,VETEV?GEN,0,0,0,0,965
VEHN?TIE,VETEV?GEN,0,0,0,0,965
VEHN?KUJA,VETEGR?ND,0,0,0,0,965
OHRATIE,KORNV?GEN,10,22,11,23,965
OHRATIE,KORNV?GEN,2,4,1,3,970
VER?J?TIE,GRINDV?GEN,2,2,1,3,965
PERTTELINTIE,BERTILSV?GEN,0,0,0,0,964
